"","tweet","date","isretweet","retweeted","retweetcount","favoritecount","favorited"
"652","Delaware ' s @GovernorMarkell as ""Bad Ass Jack"" at the #netde Gridiron Show https://t.co/CQGc1uFItE","2016-05-08 02:32:35","FALSE","FALSE","2","2","FALSE"
"653","#Delaware couple embraces adoption when #IVF fails @DelawareOnline https://t.co/Ll6M5JBE5Q #WilmDE #NetDE https://t.co/OSSQ4Lf2Ro","2016-05-08 02:30:20","FALSE","FALSE","0","1","FALSE"
"654","RT @P_AlonzoSmall: Man, 34, dead from shooting after multiple gunshot wounds to chest. https://t.co/w4Ay72gEpG
#WilmDE #netDE #copsDE https…","2016-05-08 02:26:20","TRUE","FALSE","2","0","FALSE"
"655","Man, woman, face drug charges in Kent County. https://t.co/StLTfrYOgA #netDE #copsDE https://t.co/bRcoSD4CP3","2016-05-08 02:21:08","FALSE","FALSE","0","0","FALSE"
"656","Man, 34, dead from shooting after multiple gunshot wounds to chest. https://t.co/w4Ay72gEpG
#WilmDE #netDE #copsDE https://t.co/I3lNFGRPUq","2016-05-08 02:10:54","FALSE","FALSE","2","0","FALSE"
"657","RT @technicallyDE: Get a full 360 of the Christina River with this interactive map https://t.co/v64l4nNXCY #netDE https://t.co/aH3mDmCnYO","2016-05-08 02:06:29","TRUE","FALSE","4","0","FALSE"
"658","RT @IncNow: Thanks to @KalmarNyckel @Terrain360 and @Incnow for making this virtual tour possible. #NetDE @delawarecrew  https://t.co/LwSnX…","2016-05-08 02:04:18","TRUE","FALSE","4","0","FALSE"
"659","RT @TDMix: Georgetown #NetDe selected to receive planning help to leverage #broadband for #econdev https://t.co/rtNiJIPIXP https://t.co/1U7…","2016-05-08 02:01:37","TRUE","FALSE","1","0","FALSE"
"660","#netde  https://t.co/uzLtG0joEY","2016-05-08 01:26:06","FALSE","FALSE","0","0","FALSE"
"661","Warm weather cools down earnings at Chesapeake | Delaware Business Now https://t.co/LJEjfVW77J #netde","2016-05-08 01:19:13","FALSE","FALSE","0","0","FALSE"
"662","HOW TO prevent crabgrass: #netde #wilmde #lawncare https://t.co/6uvnvRuDo2 https://t.co/CDwKILlrQp","2016-05-08 01:15:18","FALSE","FALSE","0","0","FALSE"
"663","With the Lovely Bride at the Gridiron Dinner #netde https://t.co/058p0vf0yb","2016-05-08 01:13:14","FALSE","FALSE","1","1","FALSE"
"664","HOW TO regain control from the white clover in your lawn. #netde #lawncare https://t.co/WAgXfKsq6B https://t.co/6pXakONUAn","2016-05-08 01:01:08","FALSE","FALSE","0","0","FALSE"
"665","RT @ronozer: OperaDelaware mounts recently rediscovered opera version of 'Hamlet' https://t.co/gtTuwTxWLl @phillydotcom  @OperaDelaware #ne…","2016-05-08 00:52:09","TRUE","FALSE","2","0","FALSE"
"666","RT @whyyfirst: Biden reminisces in Delaware State commencement address https://t.co/Huf1wE4RBo #netDE","2016-05-08 00:41:38","TRUE","FALSE","2","0","FALSE"
"667","Biden reminisces in Delaware State commencement address https://t.co/Huf1wE4RBo #netDE","2016-05-08 00:28:06","FALSE","FALSE","2","3","FALSE"
"668","RT @SeanBarneyDE: Congrats to Michael Hare, honored with the @DEGridiron Community Service Award. #netDE","2016-05-08 00:04:42","TRUE","FALSE","4","0","FALSE"
"669","RT @SeanBarneyDE: Side note: @NikL1212 and I were married under the Hare Pavilion. @DEGridiron #netDE https://t.co/rMUoX4b0Ti","2016-05-08 00:01:21","TRUE","FALSE","1","0","FALSE"
"670","RT @SeanBarneyDE: Congrats to Michael Hare, honored with the @DEGridiron Community Service Award. #netDE","2016-05-08 00:01:18","TRUE","FALSE","4","0","FALSE"
"671","Side note: @NikL1212 and I were married under the Hare Pavilion. @DEGridiron #netDE https://t.co/rMUoX4b0Ti","2016-05-08 00:00:49","FALSE","FALSE","1","5","FALSE"
"672","RT @SeanBarneyDE: Congrats to Michael Hare, honored with the @DEGridiron Community Service Award. #netDE","2016-05-08 00:00:22","TRUE","FALSE","4","0","FALSE"
"673","Had a gr8 time witnessing the work happening In DE schools!@RodelDE #superstarsineducation #netde #eduDE","2016-05-09 23:57:31","FALSE","FALSE","0","0","FALSE"
"674","RT @JessicaMasulli: 3 teens charged in death of Amy Joyner-Francis 
https://t.co/WkA7JnEp8H #netde #courtsde","2016-05-09 23:41:17","TRUE","FALSE","2","0","FALSE"
"675","Three teens charged in Howard High death. Amy Joyner Francis died from sudden cardiac problem caused by fight #netDE https://t.co/O7qWkTFrNV","2016-05-09 23:39:54","FALSE","FALSE","1","0","FALSE"
"676","Great event and thanks @GovernorMarkell for your continued commitment to #education. #netDE  https://t.co/rsdSowXhEU","2016-05-09 23:37:17","FALSE","FALSE","1","4","FALSE"
"677","RT @monsterphotoiso: @BradMyersTNJ Athlete of the Week featuring #Delcastle Sherita Lowman Coming soon. Photo by @monsterphotoiso #netde ht…","2016-05-09 23:35:40","TRUE","FALSE","2","0","FALSE"
"678","RT @GovernorMarkell: Always enjoy Superstars in Ed event. Educators/business/govt applauding grt work in #netDE schools @DEStateChamber htt…","2016-05-09 23:31:38","TRUE","FALSE","11","0","FALSE"
"679","RT @LopezforDE: Proud to be upstate tonight w friends and colleagues at @DEStateChamber Superstars in Education event!  #NetDe https://t.co…","2016-05-09 23:31:17","TRUE","FALSE","2","0","FALSE"
"680","RT @DEHighwaySafe: Pls RT! Join us tomorrow @ 2 pm EST w/ @RossChastain
#NetDE @NASCAR #ClickItOrTicket #BuckleUpDE #NASCAR #racing https:/…","2016-05-09 23:29:53","TRUE","FALSE","2","0","FALSE"
"681","RT @WDEL: Charges announced in death of student at #Wilmington's Howard High https://t.co/hw6Z0PWxgy #RIPAmy #NetDE https://t.co/v1NC8sTXvD","2016-05-09 23:17:32","TRUE","FALSE","7","0","FALSE"
"682","RT @delawareonline: A bold choice at @WinterthurMuse yesterday: These pants. Bravo, sir. #PointtoPoint #NetDE https://t.co/JtmQShxqiN https…","2016-05-09 23:10:55","TRUE","FALSE","4","0","FALSE"
"683","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 23:06:57","TRUE","FALSE","56","0","FALSE"
"684","Charges filed in death of Wilmington high school student https://t.co/F7f34Po2nM #netDE","2016-05-09 23:04:32","FALSE","FALSE","0","0","FALSE"
"685","Charges brought in death of Howard High's Amy Joyner-Francis. https://t.co/fSSTglY5oc #NetDE #WilmDE","2016-05-09 22:58:18","FALSE","FALSE","3","1","FALSE"
"686","RT @GovernorMarkell: Always enjoy Superstars in Ed event. Educators/business/govt applauding grt work in #netDE schools @DEStateChamber htt…","2016-05-09 22:55:55","TRUE","FALSE","11","0","FALSE"
"687","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:52:53","TRUE","FALSE","56","0","FALSE"
"688","Congrats @mikeleague and Indian River School District for DE Chamber of Commerce Super Star Award! #delachat #edude #netde","2016-05-09 22:52:35","FALSE","FALSE","1","4","FALSE"
"689","RT @GovernorMarkell: Always enjoy Superstars in Ed event. Educators/business/govt applauding grt work in #netDE schools @DEStateChamber htt…","2016-05-09 22:50:04","TRUE","FALSE","11","0","FALSE"
"690","RT @delawareonline: Delaware Department of Justice determining charges in death of Howard student Amy Joyner-Francis. https://t.co/ojUuTjkO…","2016-05-09 22:48:57","TRUE","FALSE","91","0","FALSE"
"691","Our community resources are quite #remarkable! #greatdames #remarkableideas @PBEpizza #netde https://t.co/8mbCLNBZ6q","2016-05-09 22:47:06","FALSE","FALSE","0","1","FALSE"
"692","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:43:50","TRUE","FALSE","56","0","FALSE"
"693","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:43:10","TRUE","FALSE","56","0","FALSE"
"694","RT @GovernorMarkell: Always enjoy Superstars in Ed event. Educators/business/govt applauding grt work in #netDE schools @DEStateChamber htt…","2016-05-09 22:43:08","TRUE","FALSE","11","0","FALSE"
"695","RT @acherry13: 2 other girls, Zion Snow &amp; Chakeira Wright, charged w/ conspiracy. DOJ says they did NOT strike Amy Joyner-Francis. #NetDE #…","2016-05-09 22:42:34","TRUE","FALSE","39","0","FALSE"
"696","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:42:32","TRUE","FALSE","56","0","FALSE"
"697","RT @acherry13: #BREAKING: 3 Howard HS students charged in murder of Amy Joyner-Francis' death. #NetDE #RIPamy","2016-05-09 22:37:57","TRUE","FALSE","38","0","FALSE"
"698","RT @LopezforDE: Proud to be upstate tonight w friends and colleagues at @DEStateChamber Superstars in Education event!  #NetDe https://t.co…","2016-05-09 22:36:04","TRUE","FALSE","2","0","FALSE"
"699","RT @acherry13: 2 other girls, Zion Snow &amp; Chakeira Wright, charged w/ conspiracy. DOJ says they did NOT strike Amy Joyner-Francis. #NetDE #…","2016-05-09 22:35:38","TRUE","FALSE","39","0","FALSE"
"700","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:35:36","TRUE","FALSE","56","0","FALSE"
"701","Proud to be upstate tonight w friends and colleagues at @DEStateChamber Superstars in Education event!  #NetDe https://t.co/VYlSWx0GLi","2016-05-09 22:34:54","FALSE","FALSE","2","5","FALSE"
"702","RT @acherry13: 2 other girls, Zion Snow &amp; Chakeira Wright, charged w/ conspiracy. DOJ says they did NOT strike Amy Joyner-Francis. #NetDE #…","2016-05-09 22:33:33","TRUE","FALSE","39","0","FALSE"
"703","RT @acherry13: #BREAKING: 3 Howard HS students charged in murder of Amy Joyner-Francis' death. #NetDE #RIPamy","2016-05-09 22:30:33","TRUE","FALSE","38","0","FALSE"
"704",".@CommonCauseDE also thaks @ChrisCoons @SenatorCarper. We don't have to tell you #DoYourJob #netde https://t.co/8rYsMYH98f","2016-05-09 22:30:03","FALSE","FALSE","0","1","FALSE"
"705","RT @nfib_de: DE #smallbiz owners are invited to join us in Harrington. More info. &amp; RSVP here https://t.co/7J4tpmv7ap  #netDE https://t.co/…","2016-05-09 22:29:47","TRUE","FALSE","1","0","FALSE"
"706","A captivated audience! #greatdames #remarkableideas #netde @PBEpizza https://t.co/h9l9gonRxd","2016-05-09 22:28:53","FALSE","FALSE","0","0","FALSE"
"707","RT @acherry13: 2 other girls, Zion Snow &amp; Chakeira Wright, charged w/ conspiracy. DOJ says they did NOT strike Amy Joyner-Francis. #NetDE #…","2016-05-09 22:28:22","TRUE","FALSE","39","0","FALSE"
"708","3 teens charged in death of Amy Joyner-Francis 
https://t.co/WkA7JnEp8H #netde #courtsde","2016-05-09 22:27:46","FALSE","FALSE","2","0","FALSE"
"709","Audience questions here at our Winner Announcement! #renarkableideas #greatdames #netde @PBEpizza https://t.co/oxCFUVBoJn","2016-05-09 22:26:00","FALSE","FALSE","0","0","FALSE"
"710","RT @acherry13: #BREAKING: 3 Howard HS students charged in murder of Amy Joyner-Francis' death. #NetDE #RIPamy","2016-05-09 22:25:09","TRUE","FALSE","38","0","FALSE"
"711","RT @rosy_burke: Delaware is part of an international unconference! Join us on July 11 for #edcampldrDE https://t.co/UH6QuBFp7l #delachat #n…","2016-05-09 22:24:30","TRUE","FALSE","2","0","FALSE"
"712","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:23:54","TRUE","FALSE","56","0","FALSE"
"713","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:23:49","TRUE","FALSE","56","0","FALSE"
"714","RT @GovernorMarkell: Always enjoy Superstars in Ed event. Educators/business/govt applauding grt work in #netDE schools @DEStateChamber htt…","2016-05-09 22:21:04","TRUE","FALSE","11","0","FALSE"
"715","Always enjoy Superstars in Ed event. Educators/business/govt applauding grt work in #netDE schools @DEStateChamber https://t.co/aFs71VCGYY","2016-05-09 22:20:42","FALSE","FALSE","11","28","FALSE"
"716","RT @acherry13: #BREAKING: 3 Howard HS students charged in murder of Amy Joyner-Francis' death. #NetDE #RIPamy","2016-05-09 22:19:10","TRUE","FALSE","38","0","FALSE"
"717","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:19:02","TRUE","FALSE","56","0","FALSE"
"718","RT @acherry13: 2 other girls, Zion Snow &amp; Chakeira Wright, charged w/ conspiracy. DOJ says they did NOT strike Amy Joyner-Francis. #NetDE #…","2016-05-09 22:18:52","TRUE","FALSE","39","0","FALSE"
"719","RT @Delaware_DHSS: Sharon Hake of @Great_Dames introduces health innovation finalists. Winner will receive $25K. #WomeninHEALTH #netde http…","2016-05-09 22:18:52","TRUE","FALSE","1","0","FALSE"
"720","Phenomenal convening of stakeholders from businesses, departments &amp; leaders committed to education for all #students #netde","2016-05-09 22:16:52","FALSE","FALSE","0","0","FALSE"
"721","RT @hanshreigle: Really loved the #Dover days parade this weekend! I love interacting with my community. #hans2016 #netDE https://t.co/q98t…","2016-05-09 22:15:40","TRUE","FALSE","4","0","FALSE"
"722","RT @acherry13: 2 other girls, Zion Snow &amp; Chakeira Wright, charged w/ conspiracy. DOJ says they did NOT strike Amy Joyner-Francis. #NetDE #…","2016-05-09 22:14:52","TRUE","FALSE","39","0","FALSE"
"723","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:14:48","TRUE","FALSE","56","0","FALSE"
"724","RT @acherry13: 2 other girls, Zion Snow &amp; Chakeira Wright, charged w/ conspiracy. DOJ says they did NOT strike Amy Joyner-Francis. #NetDE #…","2016-05-09 22:13:38","TRUE","FALSE","39","0","FALSE"
"725","This accident has Beaver Dam Rd CLOSED between Creek Rd and Beaver Valley Rd in Beaver Valley.  #NetDE https://t.co/LvOJobMoxt","2016-05-09 22:13:16","FALSE","FALSE","0","0","FALSE"
"726","RT @clementc26: Fantastic to see @GovernorMarkell at  the 2016 Superstars in Education Event! We appreciate your leadership! #netDE https:/…","2016-05-09 22:12:46","TRUE","FALSE","3","0","FALSE"
"727","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:12:22","TRUE","FALSE","56","0","FALSE"
"728","RT @acherry13: 2 other girls, Zion Snow &amp; Chakeira Wright, charged w/ conspiracy. DOJ says they did NOT strike Amy Joyner-Francis. #NetDE #…","2016-05-09 22:12:11","TRUE","FALSE","39","0","FALSE"
"729","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:11:56","TRUE","FALSE","56","0","FALSE"
"730","RT @acherry13: 2 other girls, Zion Snow &amp; Chakeira Wright, charged w/ conspiracy. DOJ says they did NOT strike Amy Joyner-Francis. #NetDE #…","2016-05-09 22:11:09","TRUE","FALSE","39","0","FALSE"
"731","RT @acherry13: #BREAKING: 3 Howard HS students charged in murder of Amy Joyner-Francis' death. #NetDE #RIPamy","2016-05-09 22:11:06","TRUE","FALSE","38","0","FALSE"
"732","Fantastic to see @GovernorMarkell at  the 2016 Superstars in Education Event! We appreciate your leadership! #netDE https://t.co/F8qyy20tWU","2016-05-09 22:10:52","FALSE","FALSE","3","13","FALSE"
"733","RT @acherry13: #BREAKING: 3 Howard HS students charged in murder of Amy Joyner-Francis' death. #NetDE #RIPamy","2016-05-09 22:10:35","TRUE","FALSE","38","0","FALSE"
"734","RT @acherry13: 2 other girls, Zion Snow &amp; Chakeira Wright, charged w/ conspiracy. DOJ says they did NOT strike Amy Joyner-Francis. #NetDE #…","2016-05-09 22:10:21","TRUE","FALSE","39","0","FALSE"
"735","All of the finalists should get involved with healthy neighborhoods and lifestyles #remarkableideas @PBEpizza #netde","2016-05-09 22:10:17","FALSE","FALSE","0","0","FALSE"
"736","Our Mighty Kimball Theatre Organ is 4th LARGEST in the WORLD!!!! FREE Concert May 21st! #netDE #FREEinDE #Family https://t.co/LDHtOcNysH","2016-05-09 22:10:15","FALSE","FALSE","0","0","FALSE"
"737","RT @acherry13: #BREAKING: 3 Howard HS students charged in murder of Amy Joyner-Francis' death. #NetDE #RIPamy","2016-05-09 22:10:01","TRUE","FALSE","38","0","FALSE"
"738","RT @acherry13: 2 other girls, Zion Snow &amp; Chakeira Wright, charged w/ conspiracy. DOJ says they did NOT strike Amy Joyner-Francis. #NetDE #…","2016-05-09 22:08:38","TRUE","FALSE","39","0","FALSE"
"739","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:08:34","TRUE","FALSE","56","0","FALSE"
"740","RT @ChristinaK12: School Board Elections TOMORROW, 10am-8pm. Final Candidate Forum TONIGHT (May 9): https://t.co/ygxoundJ6p #netde https://…","2016-05-09 22:08:29","TRUE","FALSE","1","0","FALSE"
"741","RT @acherry13: Howard HS student Trinity Carr, 16, charged w/ criminally negligent homicide. DOJ says she actually hit Amy Joyner-Francis.…","2016-05-09 22:08:00","TRUE","FALSE","56","0","FALSE"
"742","RT @Delaware_DHSS: Sec Landgraf and Maria Hess about to have a discussion about health &amp; innovation @Great_Dames at @PBEpizza. #netde https…","2016-05-09 22:06:57","TRUE","FALSE","2","0","FALSE"
"743","Sharon Hake of @Great_Dames introduces health innovation finalists. Winner will receive $25K. #WomeninHEALTH #netde https://t.co/FOUNMJilwB","2016-05-09 22:05:45","FALSE","FALSE","1","1","FALSE"
"744","RT @rosy_burke: Delaware is part of an international unconference! Join us on July 11 for #edcampldrDE https://t.co/UH6QuBFp7l #delachat #n…","2016-05-09 22:05:02","TRUE","FALSE","2","0","FALSE"
"745","RT @acherry13: 2 other girls, Zion Snow &amp; Chakeira Wright, charged w/ conspiracy. DOJ says they did NOT strike Amy Joyner-Francis. #NetDE #…","2016-05-09 22:03:50","TRUE","FALSE","39","0","FALSE"
